blijven	onderscheiden	1931	1
blijven	ontfermen	1891	1
blijven	onthouden	1841	1
blijven	onttrekken	1978	1
blijven	ontvangen	1895	1
blijven	ontwikkelen	1909	1
blijven	op_eisen	1959	1
blijven	op_sluiten	1985	1
blijven	overnachten	1890	1
blijven	persen	1999	1
blijven	plaatsen	1922	1
blijven	prijzen	1932	1
blijven	rennen	1839	1
blijven	rond_draaien	1871	1
blijven	rond_dwalen	1903	1
blijven	rusten	1925	1
blijven	samen_wonen	1875	1
blijven	schrijven	1925	1
blijven	schudden	1895	1
blijven	slaan	1982	1
blijven	slingeren	1875	1
blijven	sluiten	1919	1
blijven	spelen	1973	1
blijven	staan	1841	1
blijven	staan	1875	2
blijven	staan	1880	1
blijven	staan	1892	1
blijven	staan	1906	1
blijven	staan	1910	1
blijven	staan	1919	1
blijven	staan	1922	2
blijven	staan	1925	1
blijven	staan	1926	2
blijven	staan	1930	2
blijven	staan	1934	1
blijven	staan	1935	1
blijven	staan	1940	1
blijven	staan	1949	1
blijven	staan	1959	1
blijven	staan	1961	1
blijven	staan	1976	1
blijven	staan	1977	1
blijven	staan	1978	2
blijven	staan	1981	1
blijven	staren	1895	2
blijven	staren	1898	1
blijven	staren	1919	1
blijven	staren	1978	1
blijven	steken	1980	1
blijven	steken	1991	1
blijven	stellen	1874	1
blijven	stil_staan	1841	1
blijven	stil_staan	1957	1
blijven	talmen	1918	1
blijven	tegen_steken	1924	1
blijven	toe_kijken	1895	1
blijven	toeven	1895	1
blijven	trappelen	1978	1
blijven	treuzelen	1964	1
blijven	turen	1918	1
blijven	turen	1935	1
blijven	uit_drukken	1895	1
blijven	uit_gaan	1922	1
blijven	uit_komen	1922	1
blijven	uit_lopen	1978	1
blijven	uit_melken	1991	1
blijven	uit_oefenen	1895	1
blijven	uit_oefenen	1902	1
blijven	uit_sluiten	1922	1
blijven	varen	1896	2
blijven	vast_houden	1890	1
blijven	vast_houden	1895	1
blijven	vast_stellen	1904	1
blijven	verdiepen	1869	1
blijven	verdrieten	1977	1
blijven	verschonen	1842	1
blijven	versperren	1875	1
blijven	vertellen	1977	1
blijven	verteren	1929	1
blijven	vertonen	1895	1
blijven	verwachten	1891	1
blijven	verweren	1977	1
blijven	verwijderen	1875	1
blijven	verzetten	1912	1
blijven	vestigen	1898	1
blijven	vinden	1926	1
blijven	voelen	1972	1
blijven	volgen	1896	1
blijven	volharden	1869	1
blijven	voort_bestaan	1956	1
blijven	voort_duren	1875	1
blijven	voort_duren	1949	1
blijven	voort_leven	1951	1
blijven	voort_lopen	1847	1
blijven	voort_neuriën	1903	1
blijven	voort_slepen	1841	1
blijven	voort_stappen	1925	1
blijven	voort_varen	1842	1
blijven	vragen	1858	1
blijven	worstelen	1841	1
blijven	zeuren	1898	1
blijven	zien	1837	1
blijven	zien	1957	1
blijven	zitten	1860	1
blijven	zitten	1905	2
blijven	zitten	1906	1
blijven	zitten	1925	1
blijven	zitten	1935	1
blijven	zitten	1978	1
blijven	zitten	1979	1
blijven	zitten	1997	1
blijven	zwijgen	1919	1
blijven	zwijgen	1957	1
brengen	lachen	1925	1
brengen	trillen	1934	1
denken	bedriegen	1880	1
denken	begrijpen	1918	1
denken	bereiken	1964	1
denken	bezweren	1931	1
denken	blijven	1935	1
denken	doen	1918	1
