verb1,year,frequency
herhalen,1895,5
herhalen,1898,1
herhalen,1904,1
herhalen,1911,4
herhalen,1918,2
herhalen,1919,4
herhalen,1920,1
herhalen,1922,4
herhalen,1925,1
herhalen,1935,1
herhalen,1937,1
herhalen,1945,1
herhalen,1947,1
herhalen,1949,1
herhalen,1957,1
herhalen,1959,2
herhalen,1964,2
herhalen,1970,2
herhalen,1971,2
herhalen,1977,1
herhalen,1978,1
herhalen,1980,1
herhalen,1988,1
herhalen,1993,1
herhalen,1994,1
herhalen,1999,1
herinneren,1837,1
herinneren,1839,1
herinneren,1841,3
herinneren,1842,1
herinneren,1847,1
herinneren,1860,4
herinneren,1869,2
herinneren,1880,1
herinneren,1888,1
herinneren,1890,1
herinneren,1892,1
herinneren,1895,2
herinneren,1898,2
herinneren,1903,2
herinneren,1904,1
herinneren,1905,1
herinneren,1907,1
herinneren,1908,1
herinneren,1910,1
herinneren,1918,1
herinneren,1919,4
herinneren,1925,3
herinneren,1926,1
herinneren,1929,1
herinneren,1930,5
herinneren,1935,1
herinneren,1936,1
herinneren,1937,3
herinneren,1940,1
herinneren,1948,2
herinneren,1949,2
herinneren,1950,1
herinneren,1951,2
herinneren,1954,2
herinneren,1955,1
herinneren,1957,1
herinneren,1959,1
herinneren,1961,1
herinneren,1964,4
herinneren,1970,4
herinneren,1971,3
herinneren,1972,2
herinneren,1980,2
herinneren,1982,1
herinneren,1985,1
herinneren,1988,1
herinneren,1991,1
herinneren,1993,1
herinneren,1997,1
herinneren,1999,2
herkauwen,1971,1
herkennen,1837,1
herkennen,1841,1
herkennen,1890,4
herkennen,1895,1
herkennen,1903,1
herkennen,1905,1
herkennen,1913,1
herkennen,1924,1
herkennen,1925,4
herkennen,1935,1
herkennen,1937,1
herkennen,1940,1
herkennen,1948,1
herkennen,1949,1
herkennen,1953,1
herkennen,1964,1
herkennen,1971,1
herkennen,1972,1
herkennen,1977,1
herkennen,1981,1
herkennen,1982,1
herkennen,1992,1
herkennen,1993,1
herkennen,1997,3
herkrijgen,1869,1
herleven,1875,1
herleven,1892,1
herleven,1903,1
herleven,1922,1
herleven,1959,1
herleven,1980,1
herlezen,1928,1
herlezen,1970,1
herlezen,1992,1
hernemen,1837,13
hernemen,1841,4
hernemen,1842,11
hernemen,1860,2
hernemen,1890,1
hernemen,1895,9
hernemen,1925,1
hernemen,1939,1
hernemen,1978,1
hernemen,1989,2
herontsteken,1977,1
heropenen,1906,1
herrijzen,1847,1
herrijzen,1978,1
herrijzen,1980,2
herroepen,1841,1
herscheppen,1842,1
herscheppen,1928,1
herstellen,1841,1
herstellen,1860,1
herstellen,1871,1
herstellen,1891,1
herstellen,1896,1
herstellen,1902,1
herstellen,1925,1
herstellen,1946,1
herstellen,1949,1
hertrouwen,1951,1
hervatten,1837,6
hervatten,1841,2
hervatten,1874,1
hervatten,1918,1
hervatten,1972,1
hervatten,1985,1
hervinden,1919,1
hervinden,1925,1
hervinden,1948,1
hervinden,1959,1
hervormen,1874,1
herwinnen,1869,1
herwinnen,1924,1
herwinnen,1935,1
heten,1837,4
heten,1839,1
heten,1841,1
heten,1842,3
heten,1843,1
heten,1846,3
heten,1847,1
heten,1860,1
heten,1869,1
heten,1874,2
heten,1875,1
heten,1890,2
heten,1891,3
heten,1894,3
heten,1895,2
heten,1903,3
heten,1908,1
heten,1910,1
heten,1916,1
heten,1919,2
heten,1922,5
heten,1925,1
heten,1926,3
heten,1933,1
heten,1934,1
heten,1935,5
heten,1937,2
heten,1945,1
heten,1946,2
heten,1947,1
heten,1949,1
heten,1951,2
heten,1954,2
heten,1957,2
heten,1958,1
heten,1961,3
heten,1963,2
heten,1964,1
heten,1968,4
heten,1971,1
heten,1978,3
heten,1980,3
heten,1982,3
heten,1983,1
heten,1985,4
heten,1986,1
heten,1988,1
heten,1993,1
heten,1995,1
heten,1997,2
heten,1999,3
heugen,1842,1
heugen,1919,1
heugen,1964,1
hijgen,1898,1
hijgen,1905,1
hijgen,1925,1
hijgen,1959,1
hijgen,1963,1
hijgen,1964,1
hijsen,1999,1
hinderen,1843,1
hinderen,1890,1
hinderen,1910,1
hinderen,1919,2
hinderen,1922,1
hinderen,1938,1
hinderen,1956,1
hinderen,1970,1
hinderen,1973,1
hinderen,1992,1
hinderen,1997,1
hinken,1905,1
hinniken,1949,1
hobbelen,1926,1
hoesten,1891,1
hoesten,1910,1
hoesten,1935,1
hoeven,1910,1
hoeven,1918,1
hoeven,1949,1
hoeven,1964,1
hoeven,1971,1
hoeven,1973,1
hoeven,1979,1
hoeven,1982,1
hoeven,1999,1
hokken,1991,1
hollen,1839,1
hollen,1905,1
hollen,1963,1
honen,1890,1
honen,1919,1
honen,1925,1
honen,1972,1
hongeren,1925,1
hoog_achten,1839,1
hoog_achten,1922,1
hoog_achten,1946,1
hoog_achten,1964,1
hoog_houden,1909,1
hoog_houden,1974,1
hooien,1964,1
hopen,1839,1
hopen,1841,1
hopen,1842,2
hopen,1857,1
hopen,1858,2
hopen,1874,3
hopen,1890,1
hopen,1892,2
hopen,1895,1
hopen,1896,2
hopen,1898,1
hopen,1903,1
hopen,1911,1
hopen,1917,1
hopen,1918,2
hopen,1919,1
hopen,1920,2
hopen,1924,4
hopen,1926,1
hopen,1930,3
hopen,1934,1
hopen,1940,1
hopen,1946,1
hopen,1948,1
hopen,1950,1
hopen,1954,1
hopen,1956,1
hopen,1963,1
hopen,1964,4
hopen,1971,1
hopen,1972,1
hopen,1978,1
hopen,1979,1
hopen,1985,1
hopen,1987,1
hopen,1988,2
hopen,1989,1
hopen,1991,1
hopen,1994,1
hopen,1995,2
hopen,1999,2
horen,1837,1
horen,1839,1
horen,1841,4
horen,1842,7
horen,1857,3
horen,1858,1
horen,1860,2
horen,1874,1
horen,1880,1
horen,1890,9
horen,1891,1
horen,1892,4
horen,1894,1
horen,1895,6
horen,1898,2
horen,1902,2
horen,1903,6
horen,1904,3
horen,1905,6
horen,1907,1
horen,1908,1
horen,1909,1
horen,1910,8
horen,1916,2
horen,1917,3
horen,1918,1
horen,1919,7
horen,1920,2
horen,1922,6
horen,1925,5
horen,1926,18
horen,1930,2
horen,1933,2
horen,1934,1
horen,1935,4
horen,1937,1
horen,1938,3
horen,1939,1
horen,1940,1
horen,1941,1
horen,1945,1
horen,1949,9
horen,1950,1
horen,1951,1
horen,1952,2
horen,1953,5
horen,1954,2
horen,1955,1
horen,1957,6
horen,1959,1
horen,1960,1
horen,1961,1
horen,1962,1
horen,1963,3
horen,1964,8
horen,1970,8
horen,1971,6
horen,1972,3
horen,1975,1
horen,1977,11
horen,1978,10
horen,1979,3
horen,1980,3
horen,1981,4
horen,1982,2
horen,1983,1
horen,1985,1
horen,1989,4
horen,1991,2
horen,1992,3
horen,1994,2
horen,1997,4
horen,1999,1
houden,1837,5
houden,1840,3
houden,1841,9
houden,1842,14
houden,1846,2
houden,1847,4
houden,1857,4
houden,1860,10
houden,1869,3
houden,1874,1
houden,1875,3
houden,1880,4
houden,1890,10
houden,1891,8
houden,1892,1
houden,1894,5
houden,1895,9
houden,1896,2
houden,1898,2
houden,1902,1
houden,1903,3
houden,1904,1
houden,1905,4
houden,1906,3
houden,1908,2
houden,1909,1
houden,1910,11
houden,1911,3
houden,1917,3
houden,1918,11
houden,1919,19
houden,1920,2
houden,1922,21
houden,1924,4
houden,1925,11
houden,1926,12
houden,1928,1
houden,1929,1
houden,1930,3
houden,1933,4
houden,1934,2
houden,1935,10
houden,1937,4
houden,1938,1
houden,1940,4
houden,1941,2
houden,1943,1
houden,1945,1
houden,1946,5
houden,1947,1
houden,1948,4
houden,1949,3
houden,1951,5
houden,1952,1
houden,1953,3
houden,1954,7
houden,1956,5
houden,1957,4
houden,1958,1
houden,1959,2
houden,1960,1
houden,1961,2
houden,1963,5
houden,1964,16
houden,1965,5
houden,1970,15
houden,1971,3
houden,1972,4
houden,1973,3
houden,1975,2
houden,1977,2
houden,1978,12
houden,1979,2
houden,1980,1
houden,1981,3
houden,1982,5
houden,1983,2
houden,1985,2
houden,1987,1
houden,1989,1
houden,1991,5
houden,1992,4
houden,1993,1
houden,1994,1
houden,1995,1
houden,1997,5
houden,1999,2
huichelen,1874,1
huichelen,1935,1
huichelen,1991,1
huilen,1898,1
huilen,1905,6
huilen,1919,1
huilen,1922,1
huilen,1926,2
huilen,1930,2
huilen,1935,1
huilen,1956,2
huilen,1957,1
huilen,1959,1
huilen,1961,1
huilen,1962,1
huilen,1965,1
huilen,1972,1
huilen,1978,2
huilen,1980,1
huilen,1987,1
huiveren,1841,1
huiveren,1903,2
huiveren,1922,1
huiveren,1938,1
huiveren,1970,2
huizen,1890,2
huizen,1908,2
huizen,1922,1
huizen,1971,1
huldigen,1837,1
huldigen,1843,1
huldigen,1890,1
huldigen,1905,2
huldigen,1929,1
huldigen,1936,1
huldigen,1982,1
hullen,1903,1
hullen,1920,1
hullen,1951,1
hullen,1981,1
hunkeren,1891,2
hunkeren,1928,1
hunkeren,1951,1
hunkeren,1970,2
hunkeren,1985,2
huppelen,1892,1
huppelen,1919,1
huppelen,1956,1
huppen,1977,1
huren,1911,4
huren,1935,1
hurken,1905,1
hurken,1911,1
huwen,1936,1
huwen,1948,1
idealiseren,1936,1
idealiseren,1951,1
identificeren,1975,2
identificeren,1988,1
ijlen,1895,1
ijveren,1869,1
ijveren,1875,1
ijveren,1902,1
illustreren,1918,1
illustreren,1937,1
illustreren,1989,1
imiteren,1919,1
imiteren,1977,1
imiteren,1988,1
impliceren,1953,1
impliceren,1956,1
impliceren,1975,1
impliceren,1980,2
imponeren,1919,1
imponeren,1951,1
impressionneren,1906,1
improviseren,1971,1
in_ademen,1935,1
in_ademen,1978,1
in_beelden,1911,1
in_beelden,1926,1
in_beelden,1982,1
in_binden,1978,1
in_blazen,1961,1
in_blikken,1847,1
in_boezemen,1837,1
in_boezemen,1840,1
in_boezemen,1841,1
in_boezemen,1847,1
in_boezemen,1857,1
in_boezemen,1875,3
in_boezemen,1888,1
in_boezemen,1895,1
in_boezemen,1896,1
in_boezemen,1898,1
in_boezemen,1911,1
in_boezemen,1926,1
in_bouwen,1984,1
in_brengen,1846,1
in_brengen,1895,2
in_brengen,1930,1
in_brengen,1958,1
in_dansen,1842,1
in_delen,1940,1
in_delen,1965,1
in_denken,1905,1
in_denken,1946,1
in_dienen,1869,2
in_dienen,1912,1
in_dienen,1919,1
in_doen,1935,1
in_draaien,1978,1
in_drijven,1949,1
in_drogen,1930,1
in_druisen,1918,1
in_druisen,1946,1
in_druisen,1955,1
in_druisen,1956,1
in_druisen,1982,1
in_druisen,1997,1
in_drukken,1846,1
in_drukken,1964,1
in_duiken,1999,1
in_duwen,1978,1
in_fluisteren,1837,1
in_gaan,1905,2
in_gaan,1908,1
in_gaan,1910,4
in_gaan,1912,1
in_gaan,1917,1
in_gaan,1919,1
in_gaan,1920,1
in_gaan,1924,1
in_gaan,1925,4
in_gaan,1936,1
in_gaan,1938,1
in_gaan,1939,2
in_gaan,1946,1
in_gaan,1951,1
in_gaan,1956,1
in_gaan,1964,2
in_gaan,1965,1
in_gaan,1975,1
in_gaan,1977,2
in_gaan,1978,4
in_gaan,1980,1
in_gaan,1982,1
in_gaan,1986,2
in_gaan,1991,1
in_gaan,1992,2
in_gaan,1994,1
in_gaan,1995,2
in_geven,1841,2
in_geven,1926,1
in_geven,1933,1
in_gluren,1842,1
in_gooien,1895,1
in_grijpen,1920,1
in_grijpen,1939,2
in_grijpen,1978,1
in_grijpen,1981,1
in_haken,1986,1
in_haken,1999,1
in_helpen,1992,1
in_houden,1880,1
in_houden,1894,1
in_houden,1895,1
in_houden,1903,3
in_houden,1912,6
in_houden,1918,1
in_houden,1922,2
in_houden,1926,1
in_houden,1938,1
in_houden,1940,1
in_houden,1957,2
in_houden,1959,1
in_houden,1961,1
in_houden,1975,1
in_houden,1978,1
in_houden,1979,5
in_houden,1980,1
in_houden,1981,1
in_houden,1982,1
in_houden,1988,1
in_houden,1992,1
in_houden,1994,1
in_houden,1997,1
in_jagen,1953,1
in_kijken,1908,2
in_kijken,1922,1
in_kijken,1925,1
in_kijken,1926,1
in_kijken,1935,1
in_kijken,1977,1
in_komen,1842,1
in_komen,1869,1
in_komen,1880,1
in_komen,1911,1
in_komen,1940,1
in_kopen,1842,1
in_krimpen,1890,1
in_krimpen,1912,1
in_kruipen,1905,1
in_laten,1922,1
in_leggen,1974,1
in_leiden,1847,1
in_leiden,1945,1
in_leven,1922,1
in_leven,1936,1
in_leveren,1991,1
in_lezen,1963,1
in_lichten,1917,1
in_lichten,1953,1
in_lichten,1985,1
in_lijven,1935,1
in_loodsen,1978,1
in_lopen,1905,1
in_lopen,1930,1
in_lopen,1957,1
in_lopen,1971,1
in_lopen,1978,1
in_lopen,1994,1
in_luiden,1933,1
in_luiden,1943,1
in_luiden,1988,1
in_nemen,1840,2
in_nemen,1847,1
in_nemen,1871,1
in_nemen,1874,2
in_nemen,1894,1
in_nemen,1895,1
in_nemen,1898,1
in_nemen,1902,2
in_nemen,1905,1
in_nemen,1906,1
in_nemen,1907,1
in_nemen,1916,1
in_nemen,1920,1
in_nemen,1934,3
in_nemen,1947,1
in_nemen,1958,1
in_nemen,1961,1
in_nemen,1963,1
in_nemen,1968,1
in_nemen,1979,5
in_nemen,1985,3
in_nemen,1989,1
in_nemen,1992,1
in_palmen,1963,1
in_pikken,1964,1
in_reizen,1982,1
in_rennen,1972,1
in_richten,1920,1
in_richten,1949,1
in_roepen,1869,1
in_roepen,1890,1
in_roepen,1931,1
in_roepen,1935,1
in_roepen,1945,1
in_ruilen,1951,1
in_schakelen,1991,1
in_schenken,1964,1
in_schepen,1857,1
in_schepen,1985,1
in_schieten,1895,1
in_schieten,1935,1
in_schieten,1970,1
in_schrijven,1910,1
in_schrijven,1918,1
in_schrijven,1951,1
in_schrijven,1979,1
in_schrijven,1982,1
in_schuiven,1908,1
in_schuiven,1919,1
in_schuiven,1951,1
in_schuiven,1976,1
in_sjorren,1922,1
in_slaan,1840,1
in_slaan,1880,2
in_slaan,1909,1
in_slaan,1925,1
in_slaan,1957,1
in_slaan,1998,1
in_slapen,1842,1
in_slapen,1904,1
in_slapen,1930,1
in_slapen,1949,3
in_slapen,1980,1
in_slenteren,1935,1
in_sluiten,1858,1
in_sluiten,1890,1
in_sluiten,1895,1
in_sluiten,1906,1
in_sluiten,1912,1
in_sluiten,1922,1
in_sluiten,1928,1
in_sluiten,1951,1
in_sluiten,1978,1
in_sluiten,1987,1
in_smeren,1926,2
in_snellen,1841,1
in_snuiven,1908,1
in_spannen,1894,1
in_spannen,1940,1
in_spannen,1945,1
in_spannen,1951,1
in_spannen,1970,1
in_spelen,1984,1
in_spelen,1999,1
in_spreken,1890,1
in_spreken,1926,1
in_spreken,1949,1
in_springen,1979,1
in_staan,1840,1
in_staan,1903,1
in_staan,1905,1
in_staan,1910,1
in_staan,1925,1
in_staan,1951,1
in_staan,1958,1
in_staan,1959,1
in_staan,1991,2
in_staan,1997,1
in_stappen,1905,1
in_stappen,1926,2
in_stappen,1963,2
in_stappen,1997,1
in_staren,1919,1
in_stellen,1842,1
in_stellen,1934,1
in_stellen,1937,1
in_stemmen,1843,1
in_stemmen,1869,2
in_stemmen,1895,1
in_stemmen,1903,1
in_stemmen,1924,1
in_stemmen,1926,1
in_stemmen,1934,1
in_stevenen,1925,1
in_stijgen,1903,1
in_stijgen,1925,1
in_storten,1978,1
in_trappen,1964,1
in_treden,1846,1
in_treden,1874,1
in_treden,1961,1
in_treden,1971,1
in_treden,1980,1
in_trekken,1983,1
in_trekken,1984,1
in_trekken,1995,1
in_vallen,1837,7
in_vallen,1842,5
in_vallen,1888,1
in_vallen,1890,1
in_vallen,1895,1
in_vallen,1896,1
in_vallen,1908,1
in_vallen,1925,1
in_vallen,1935,1
in_vallen,1977,1
in_vlechten,1977,1
in_vliegen,1925,1
in_vliegen,1959,1
in_vliegen,1978,1
in_vluchten,1949,1
in_voegen,1842,1
in_voegen,1999,2
in_voeren,1842,1
in_voeren,1892,1
in_voeren,1951,1
in_voeren,1954,1
in_voeren,1988,1
in_vuren,1977,1
in_wandelen,1908,1
in_werken,1922,1
in_werken,1970,1
in_willen,1910,1
in_willen,1970,1
in_willigen,1880,1
in_winnen,1857,1
in_wisselen,1871,1
in_wonen,1955,1
in_zaaien,1949,1
in_zeilen,1922,2
in_zenden,1995,1
in_zetten,1922,1
in_zetten,1929,1
in_zetten,1934,1
in_zetten,1951,2
in_zetten,1972,1
in_zetten,1977,2
in_zetten,1979,1
in_zetten,1984,1
in_zetten,1991,1
in_zien,1841,1
in_zien,1847,1
in_zien,1857,1
in_zien,1869,3
in_zien,1871,2
in_zien,1874,1
in_zien,1875,1
in_zien,1888,1
in_zien,1895,2
in_zien,1905,5
in_zien,1918,2
in_zien,1926,3
in_zien,1928,1
in_zien,1933,1
in_zien,1934,1
in_zien,1946,1
in_zien,1956,1
in_zien,1957,1
in_zien,1991,1
in_zien,1992,1
in_zijn,1860,1
in_zijn,1911,1
in_zijn,1975,1
in_zijn,1978,1
in_zitten,1949,1
incarneren,1936,1
incorporeren,1952,1
ineen_storten,1946,1
informeren,1919,1
informeren,1925,1
informeren,1994,1
innen,1880,1
innen,1891,1
innen,1894,1
innen,1898,1
innen,1905,1
innen,1910,2
innen,1918,1
innen,1934,1
innen,1948,1
innen,1975,1
innen,1979,2
innen,1980,1
inspireren,1919,1
inspireren,1959,1
inspireren,1965,1
inspireren,1971,1
inspireren,1973,1
integreren,1993,1
interesseren,1891,1
interesseren,1919,3
interesseren,1920,1
interesseren,1934,1
interesseren,1945,1
interesseren,1948,2
interesseren,1949,1
interesseren,1950,1
interesseren,1961,2
interesseren,1968,1
interesseren,1971,1
interesseren,1973,1
interesseren,1982,2
interesseren,1992,1
interpreteren,1947,1
interpreteren,1959,1
interpreteren,1961,1
interpreteren,1991,1
interviewen,1925,1
interviewen,1997,1
intrigeren,1963,1
intrigueren,1937,1
inventariseren,1986,1
ironiseren,1992,1
irriteren,1973,1
isoleren,1974,1
jagen,1842,1
jagen,1846,1
jagen,1847,1
jagen,1895,3
jagen,1908,1
jagen,1919,1
jagen,1926,1
jagen,1938,1
jagen,1949,1
jagen,1951,1
jagen,1964,1
jagen,1970,2
jakkeren,1930,1
jammeren,1875,1
jammeren,1898,2
jammeren,1926,3
jammeren,1949,1
jammeren,1992,1
janken,1905,3
janken,1925,1
janken,1935,1
jatten,1997,1
jennen,1842,1
jennen,1910,1
jeuken,1905,1
joelen,1922,1
jokken,1842,1
jongleren,1956,1
jubelen,1892,1
jubelen,1924,1
juichen,1860,1
juichen,1892,1
juichen,1924,1
juichen,1926,1
juichen,1949,1
juichen,1959,1
juichen,1965,2
juichen,1978,1
kaatsen,1919,1
kaatsen,1970,1
kammen,1940,1
kampen,1903,2
kampen,1946,1
kampen,1980,1
kankeren,1972,1
kankeren,1992,1
kantelen,1919,2
kantelen,1978,1
kantelen,1987,1
kappen,1949,1
kappen,1979,1
karakteriseren,1894,1
karakteriseren,1913,2
karakteriseren,1924,1
karakteriseren,1943,1
karakteriseren,1955,1
karakteriseren,1956,1
karakteriseren,1961,1
karakteriseren,1964,1
karakteriseren,1965,1
karakteriseren,1982,1
karakteriseren,1988,1
kauwen,1905,1
kauwen,1922,1
kauwen,1949,1
kauwen,1970,1
kauwen,1978,1
kenmerken,1839,1
kenmerken,1840,1
kenmerken,1843,1
kenmerken,1846,1
kenmerken,1860,1
kenmerken,1874,2
kenmerken,1890,1
kenmerken,1902,1
kenmerken,1905,1
kenmerken,1923,1
kenmerken,1928,1
kenmerken,1933,2
kenmerken,1938,1
kenmerken,1948,1
kenmerken,1951,1
kenmerken,1956,1
kenmerken,1958,1
kenmerken,1959,1
kenmerken,1964,1
kenmerken,1970,1
kenmerken,1975,1
kenmerken,1978,1
kenmerken,1979,1
kenmerken,1982,1
kenmerken,1997,1
kennen,1837,2
kennen,1840,3
kennen,1841,6
kennen,1842,3
kennen,1843,1
kennen,1847,2
kennen,1857,2
kennen,1860,4
kennen,1874,2
kennen,1875,4
kennen,1880,5
kennen,1890,4
kennen,1891,3
kennen,1892,1
kennen,1895,2
kennen,1898,5
kennen,1903,4
kennen,1904,3
kennen,1905,5
kennen,1906,2
kennen,1907,3
kennen,1910,8
kennen,1911,9
kennen,1917,4
kennen,1919,12
kennen,1920,4
kennen,1922,14
kennen,1923,1
kennen,1924,6
kennen,1925,6
kennen,1926,8
kennen,1930,1
kennen,1933,5
kennen,1934,3
kennen,1935,13
kennen,1936,3
kennen,1937,10
kennen,1938,1
kennen,1939,2
kennen,1940,1
kennen,1945,2
kennen,1946,3
kennen,1947,1
kennen,1948,3
kennen,1949,3
kennen,1950,1
kennen,1951,10
kennen,1952,2
kennen,1953,6
kennen,1954,5
kennen,1955,3
kennen,1956,3
kennen,1957,4
kennen,1959,12
kennen,1960,6
kennen,1961,2
kennen,1963,3
kennen,1964,9
kennen,1968,3
kennen,1970,9
kennen,1971,2
kennen,1972,7
kennen,1973,2
kennen,1975,2
kennen,1977,3
kennen,1978,5
kennen,1979,2
kennen,1980,4
kennen,1981,5
kennen,1982,3
kennen,1984,1
kennen,1985,1
kennen,1988,1
kennen,1989,1
kennen,1991,9
kennen,1992,2
kennen,1993,2
kennen,1994,5
kennen,1995,1
kennen,1997,3
kennen,1999,2
kennis_maken,1841,1
kennis_maken,1875,1
kennis_maken,1940,1
kennis_maken,1959,1
kennis_nemen,1955,1
kenschetsen,1842,1
kenschetsen,1880,1
kenschetsen,1891,1
kenschetsen,1905,1
kenschetsen,1959,1
keren,1839,1
keren,1841,2
keren,1842,2
keren,1857,1
keren,1890,2
keren,1896,1
keren,1902,1
keren,1903,1
keren,1911,1
keren,1920,2
keren,1926,2
keren,1928,1
keren,1929,1
keren,1930,2
keren,1938,1
keren,1949,1
keren,1950,1
keren,1955,1
keren,1970,1
keren,1985,1
keren,1992,1
keren,1994,1
kermen,1926,1
ketsen,1910,1
ketsen,1930,1
ketsen,1977,1
keuren,1890,1
keuren,1951,1
keuren,1975,1
keuren,1977,1
keuren,1991,1
kibbelen,1946,1
kibbelen,1978,1
kiemen,1964,1
kieren,1981,1
kietelen,1977,1
kiezen,1837,1
kiezen,1839,1
kiezen,1841,1
kiezen,1843,1
kiezen,1846,1
kiezen,1847,3
kiezen,1858,1
kiezen,1869,1
kiezen,1874,1
kiezen,1880,2
kiezen,1890,1
kiezen,1891,1
kiezen,1892,1
kiezen,1905,2
kiezen,1918,2
kiezen,1919,2
kiezen,1922,1
kiezen,1925,1
kiezen,1933,2
kiezen,1934,1
kiezen,1946,2
kiezen,1949,1
kiezen,1951,1
kiezen,1955,1
kiezen,1963,1
kiezen,1964,1
kiezen,1972,1
kiezen,1973,1
kiezen,1975,1
kiezen,1978,1
kiezen,1979,3
kiezen,1988,3
kiezen,1991,1
kiezen,1993,1
kiezen,1994,3
kiezen,1995,1
kiezen,1999,1
kijken,1840,1
kijken,1842,1
kijken,1874,1
kijken,1890,1
kijken,1894,1
kijken,1895,3
kijken,1898,1
kijken,1903,1
kijken,1905,8
kijken,1906,1
kijken,1918,6
kijken,1919,4
kijken,1920,3
kijken,1922,6
kijken,1924,1
kijken,1925,5
kijken,1926,5
kijken,1930,2
kijken,1935,6
kijken,1937,4
kijken,1940,1
kijken,1946,1
kijken,1949,1
kijken,1953,1
kijken,1957,8
kijken,1959,2
kijken,1960,3
kijken,1961,2
kijken,1963,9
kijken,1964,9
kijken,1970,3
kijken,1971,1
kijken,1972,3
kijken,1975,1
kijken,1977,6
kijken,1978,1
kijken,1979,1
kijken,1980,1
kijken,1981,6
kijken,1983,1
kijken,1991,1
kijken,1992,3
kijken,1993,1
kijken,1997,2
kijken,1999,1
klaar_leggen,1964,1
klaar_maken,1910,1
klaar_moeten,1978,1
klaar_staan,1954,1
klaar_stomen,1999,1
klaar_zetten,1971,1
klagen,1837,2
klagen,1842,1
klagen,1874,1
klagen,1892,1
klagen,1894,1
klagen,1895,1
klagen,1898,2
klagen,1903,2
klagen,1904,2
klagen,1911,1
klagen,1918,1
klagen,1922,1
klagen,1924,1
klagen,1926,1
klagen,1930,1
klagen,1951,4
klagen,1954,1
klagen,1980,1
klagen,1992,1
klakken,1977,1
klampen,1918,1
klappen,1837,1
klappen,1842,1
klappen,1935,1
klappen,1971,1
klapperen,1847,1
klapperen,1978,1
klapwieken,1919,1
klaren,1930,1
klauteren,1922,1
klauteren,1940,1
klauteren,1959,2
kleden,1874,2
kleden,1917,1
kleden,1922,1
kleden,1941,1
kleden,1950,1
kleden,1977,1
klemmen,1840,1
klemmen,1869,1
klemmen,1912,1
klemmen,1919,1
klemmen,1955,1
klepperen,1963,1
kletsen,1919,1
kletsen,1959,1
kletteren,1890,1
kletteren,1905,1
kleuren,1841,1
kleuren,1922,1
kleuren,1925,1
kleuren,1951,1
kleven,1858,1
kleven,1960,1
kleven,1970,1
kleven,1978,1
kleven,1979,1
kleven,1980,1
klikken,1964,1
klikken,1977,1
klimmen,1839,1
klimmen,1869,1
klimmen,1895,1
klimmen,1898,1
klimmen,1903,1
klimmen,1918,1
klimmen,1922,1
klimmen,1924,1
klimmen,1925,3
klimmen,1930,1
klimmen,1957,1
klimmen,1964,1
klinken,1839,1
klinken,1841,1
klinken,1842,9
klinken,1847,4
klinken,1858,1
klinken,1874,1
klinken,1875,1
klinken,1880,1
klinken,1890,4
klinken,1892,5
klinken,1895,6
klinken,1903,2
klinken,1904,1
klinken,1905,2
klinken,1907,3
klinken,1908,1
klinken,1910,5
klinken,1912,1
klinken,1917,1
klinken,1918,1
klinken,1919,4
klinken,1920,1
klinken,1922,11
klinken,1924,3
klinken,1925,4
klinken,1926,1
klinken,1935,3
klinken,1937,2
klinken,1938,2
klinken,1940,1
klinken,1945,5
klinken,1949,2
klinken,1952,1
klinken,1953,1
klinken,1954,4
klinken,1955,2
klinken,1958,2
klinken,1959,2
klinken,1961,1
klinken,1964,5
klinken,1970,3
klinken,1971,1
klinken,1972,1
klinken,1977,1
klinken,1980,4
klinken,1981,1
klinken,1985,1
klinken,1989,2
klinken,1992,5
klinken,1994,1
klinken,1995,2
klinken,1997,1
klinken,1999,1
klissen,1910,1
klitten,1976,1
kloppen,1846,1
kloppen,1891,1
kloppen,1898,1
kloppen,1903,1
kloppen,1905,1
kloppen,1910,2
kloppen,1922,2
kloppen,1926,1
kloppen,1941,1
kloppen,1958,1
kloppen,1959,1
kloppen,1960,1
kloppen,1963,1
kloppen,1970,1
kloppen,1978,2
kloppen,1980,3
kloppen,1992,1
kloppen,1999,1
klotsen,1951,1
kluisteren,1860,1
knabbelen,1906,1
knagen,1891,2
knagen,1926,1
knagen,1957,2
knakken,1956,1
knappen,1922,1
knarsen,1919,2
knarsen,1922,1
knarsen,1963,1
kneden,1971,1
knellen,1963,1
knetteren,1905,1
knielen,1892,2
knielen,1910,2
knielen,1925,1
knielen,1975,1
knielen,1977,1
knijp_ogen,1922,1
knijpen,1842,1
knijpen,1970,1
knijpen,1978,3
knikken,1842,1
knikken,1860,1
knikken,1895,1
knikken,1905,1
knikken,1906,1
knikken,1908,1
knikken,1910,1
knikken,1917,1
knikken,1919,3
knikken,1922,1
knikken,1925,1
knikken,1930,1
knikken,1949,1
knikken,1957,1
knikken,1960,3
knikken,1964,3
knikken,1970,2
knikken,1978,3
knipogen,1895,1
knipogen,1951,1
knippen,1906,1
knippen,1910,1
knippen,1922,1
knippen,1957,1
knipperen,1919,1
knipperen,1925,1
knipperen,1978,1
knoeien,1964,1
knorren,1842,1
knorren,1898,1
koelen,1918,1
koelen,1981,1
koeren,1919,1
koersen,1902,2
koesteren,1842,1
koesteren,1847,1
koesteren,1857,1
koesteren,1860,1
koesteren,1880,1
koesteren,1894,1
